"year" "doy" "hour" "month" "SW"
2016 47 10 2 0.106288654691495
2016 47 11 2 0.10741705873417
2016 47 12 2 0.108674083979056
2016 47 13 2 0.109783596675236
2016 47 14 2 0.110710791641416
2016 47 15 2 0.111281809317605
2016 47 16 2 0.111796643401442
2016 47 17 2 0.111691873377631
2016 47 18 2 0.111303852440175
2016 47 19 2 0.110485593959056
2016 47 20 2 0.109837781216311
2016 47 21 2 0.10914775630389
2016 47 22 2 0.10847957479514
2016 47 23 2 0.107912567401329
2016 48 0 2 0.107477891192552
2016 48 1 2 0.107056193640044
2016 48 2 2 0.106576422932579
2016 48 3 2 0.106173617015035
2016 48 4 2 0.105775936768811
2016 48 5 2 0.105473669305035
2016 48 6 2 0.105116751380096
2016 48 7 2 0.104743645045026
2016 48 8 2 0.10451958362882
2016 48 9 2 0.104941378315096
2016 48 10 2 0.10581906112667
2016 48 11 2 0.10725809617181
2016 48 12 2 0.108770590476679
2016 48 13 2 0.110115982671591
2016 48 14 2 0.111125095199065
2016 48 15 2 0.111776034972666
2016 48 16 2 0.112128358456399
2016 48 17 2 0.112075905120166
2016 48 18 2 0.111715539905236
2016 48 19 2 0.111284894961338
2016 48 20 2 0.11071432589757
2016 48 21 2 0.110103577735114
2016 48 22 2 0.109626762768811
2016 48 23 2 0.109315125148802
2016 49 0 2 0.109035559455026
2016 49 1 2 0.108751264972526
2016 49 2 2 0.108432524198811
2016 49 3 2 0.108050743892588
2016 49 4 2 0.107590992581303
2016 49 5 2 0.107159303727544
2016 49 6 2 0.106729045761329
2016 49 7 2 0.10638831830257
2016 49 8 2 0.106200921206285
2016 49 9 2 0.10643730797771
2016 49 10 2 0.107460232922867
2016 49 11 2 0.108701286224161
2016 49 12 2 0.109892656788969
2016 49 13 2 0.111200300635403
2016 49 14 2 0.112159339572745
2016 49 15 2 0.112492886877815
2016 49 16 2 0.112619121465289
2016 49 17 2 0.112342381872596
2016 49 18 2 0.112021230692596
2016 49 19 2 0.111661040600114
2016 49 20 2 0.11117100651882
2016 49 21 2 0.110742217800026
2016 49 22 2 0.110457333655009
2016 49 23 2 0.110180770471294
2016 50 0 2 0.109939373528811
2016 50 1 2 0.109613394510053
2016 50 2 2 0.109327967996302
2016 50 3 2 0.108958048840053
2016 50 4 2 0.108485531462552
2016 50 5 2 0.108069403889161
2016 50 6 2 0.107607016666364
2016 50 7 2 0.106934493171381
2016 50 8 2 0.107005873422596
2016 50 9 2 0.10750185020646
2016 50 10 2 0.107971273496311
2016 50 11 2 0.108501427193829
2016 50 12 2 0.109139303812649
2016 50 13 2 0.110018458636434
2016 50 14 2 0.110675674391364
2016 50 15 2 0.111369870525166
2016 50 16 2 0.111770134383908
2016 50 17 2 0.111701621087649
2016 50 18 2 0.111331135237596
2016 50 19 2 0.110887950458785
2016 50 20 2 0.110475126788846
2016 50 21 2 0.110126060947535
2016 50 22 2 0.10975547766632
2016 50 23 2 0.10922328628632
2016 51 0 2 0.108927885000035
2016 51 1 2 0.108328184097579
2016 51 2 2 0.107864863442552
2016 51 3 2 0.107243458655122
2016 51 4 2 0.106822491202561
2016 51 5 2 0.106416480186302
2016 51 6 2 0.105976140067561
2016 51 7 2 0.105450441826329
2016 51 8 2 0.105162545485035
2016 51 9 2 0.10549528399271
2016 51 10 2 0.106329942362806
2016 51 11 2 0.107328757479091
2016 51 12 2 0.108546409929004
2016 51 13 2 0.109612528120193
2016 51 14 2 0.110416465152658
2016 51 15 2 0.110991166718864
2016 51 16 2 0.111214086435149
2016 51 17 2 0.111197347650087
2016 51 18 2 0.110824244736425
2016 51 19 2 0.110122537357701
2016 51 20 2 0.109356353136416
2016 51 21 2 0.108620403175096
2016 51 22 2 0.107941982985096
2016 51 23 2 0.107293168962614
2016 52 0 2 0.106774342778811
2016 52 1 2 0.106248013592605
2016 52 2 2 0.105746500421311
2016 52 3 2 0.105433262688785
2016 52 4 2 0.104929766242631
2016 52 5 2 0.104414868765157
2016 52 6 2 0.104071415716338
2016 52 7 2 0.103606872485044
2016 52 8 2 0.103416812413803
2016 52 9 2 0.103711992115149
2016 52 10 2 0.104465846282771
2016 52 11 2 0.105615957946679
2016 52 12 2 0.106856200866591
2016 52 13 2 0.107852960345193
2016 52 14 2 0.108499362666364
2016 52 15 2 0.109072309875131
2016 52 16 2 0.109248268113873
2016 52 17 2 0.109276453990096
2016 52 18 2 0.108810260613829
2016 52 19 2 0.108257543658864
2016 52 20 2 0.107856142011311
2016 52 21 2 0.107434842575044
2016 52 22 2 0.107088820526285
2016 52 23 2 0.106590532981346
2016 53 0 2 0.106171210485035
2016 53 1 2 0.105643728967579
2016 53 2 2 0.105122218520053
2016 53 3 2 0.104603979610061
2016 53 4 2 0.104272232442544
2016 53 5 2 0.103743658907579
2016 53 6 2 0.103242699016311
2016 53 7 2 0.102799577605079
2016 53 8 2 0.10247372450757
2016 53 9 2 0.102875746897684
2016 53 10 2 0.103660003666556
2016 53 11 2 0.10474316937785
2016 53 12 2 0.105978332327815
2016 53 13 2 0.107135258097736
2016 53 14 2 0.107608547995376
2016 53 15 2 0.107401162897631
2016 53 16 2 0.10710815610132
2016 53 17 2 0.106895380960035
2016 53 18 2 0.106486704020053
2016 53 19 2 0.10602801784632
2016 53 20 2 0.105767369337526
2016 53 21 2 0.105276982185096
2016 53 22 2 0.105019666700044
2016 53 23 2 0.104461454972605
2016 54 0 2 0.103938966003899
2016 54 1 2 0.10358641157257
2016 54 2 2 0.10335756279507
2016 54 3 2 0.10317825654389
2016 54 4 2 0.103021223225052
2016 54 5 2 0.102872847602552
2016 54 6 2 0.102501057145149
2016 54 7 2 0.10223413110632
2016 54 8 2 0.102255123931276
2016 54 9 2 0.102195423722526
2016 54 10 2 0.102325335908837
2016 54 11 2 0.102240883848759
2016 54 12 2 0.102447955180105
2016 54 13 2 0.102877660785079
2016 54 14 2 0.103313245952561
2016 54 15 2 0.103613406941267
2016 54 16 2 0.103568764712561
2016 54 17 2 0.103505122672552
2016 54 18 2 0.103297546090026
2016 54 19 2 0.102813245148872
2016 54 20 2 0.102263347198811
2016 54 21 2 0.10176586472382
2016 54 22 2 0.10112353818764
2016 54 23 2 0.100609603892605
2016 55 0 2 0.100090621022544
2016 55 1 2 0.0996429950325612
2016 55 2 2 0.0992122664387937
2016 55 3 2 0.0913923657692162
2016 55 4 2 0.0835391278650583
2016 55 5 2 0.0830840733117484
2016 55 6 2 0.082843713938345
2016 55 7 2 0.0824837997100467
2016 55 8 2 0.0824296187650583
2016 55 9 2 0.0975675995340387
2016 55 10 2 0.0986183772254113
2016 55 11 2 0.0998791242655075
2016 55 12 2 0.101213711111696
2016 55 13 2 0.1024633008516
2016 55 14 2 0.103443779668925
2016 55 15 2 0.104099577180131
2016 55 16 2 0.104407421377631
2016 55 17 2 0.104317694143881
2016 55 18 2 0.103943104937762
2016 55 19 2 0.103118337375219
2016 55 20 2 0.10238393545514
2016 55 21 2 0.101758488981311
2016 55 22 2 0.101141808362623
2016 55 23 2 0.100544856631337
2016 56 0 2 0.100056729463803
2016 56 1 2 0.0918712371488725
2016 56 2 2 0.083979462165035
2016 56 3 2 0.0836225915484383
2016 56 4 2 0.0830313890835083
2016 56 5 2 0.082834599506725
2016 56 6 2 0.0825245396750817
2016 56 7 2 0.0821733096700817
2016 56 8 2 0.0895381382833683
2016 56 9 2 0.0974616331051837
2016 56 10 2 0.0985874424930775
2016 56 11 2 0.0998741231331125
2016 56 12 2 0.101274954732815
2016 56 13 2 0.102355402562754
2016 56 14 2 0.103340979016521
2016 56 15 2 0.103944953812623
2016 56 16 2 0.104171928768872
2016 56 17 2 0.104164320180105
2016 56 18 2 0.103795528312657
2016 56 19 2 0.102957689309004
2016 56 20 2 0.10216839100021
2016 56 21 2 0.101578337401399
2016 56 22 2 0.101116077220087
2016 56 23 2 0.100738494875079
2016 57 0 2 0.100331602541302
2016 57 1 2 0.09974268122771
2016 57 2 2 0.0993449078900525
2016 57 3 2 0.0988724093863025
2016 57 4 2 0.0983902058638025
2016 57 5 2 0.09805507942007
2016 57 6 2 0.0975910140088287
2016 57 7 2 0.0973016117575175
2016 57 8 2 0.0971045049263463
2016 57 9 2 0.09758336355153
2016 57 10 2 0.0986127980591175
2016 57 11 2 0.09997932232674
2016 57 12 2 0.101212855912859
2016 57 13 2 0.102462768107789
2016 57 14 2 0.103608183209004
2016 57 15 2 0.104196588071372
2016 57 16 2 0.104565853243855
2016 57 17 2 0.104453305388934
2016 57 18 2 0.104079699306425
2016 57 19 2 0.103325272477719
2016 57 20 2 0.102640000451399
2016 57 21 2 0.101889952603873
2016 57 22 2 0.101271004300105
2016 57 23 2 0.100793377307544
2016 58 0 2 0.100277378056337
2016 58 1 2 0.09987102334882
2016 58 2 2 0.0993914770438638
2016 58 3 2 0.0988351133425875
2016 58 4 2 0.0985886054725263
2016 58 5 2 0.09809898648257
2016 58 6 2 0.0977436611100612
2016 58 7 2 0.0974296989737937
2016 58 8 2 0.0972645006975613
2016 58 9 2 0.09780132209653
2016 58 10 2 0.0988006879816263
2016 58 11 2 0.100136323734187
2016 58 12 2 0.101521952244135
2016 58 13 2 0.102758300845394
2016 58 14 2 0.10382142498778
2016 58 15 2 0.104598028385192
2016 58 16 2 0.104776370622666
2016 58 17 2 0.104843121327605
2016 58 18 2 0.104613117270236
2016 58 19 2 0.104023890485184
2016 58 20 2 0.103317068407649
2016 58 21 2 0.102639366890114
2016 58 22 2 0.102040103067596
2016 58 23 2 0.101381339428855
2016 59 0 2 0.101008320707544
2016 59 1 2 0.100439606451364
2016 59 2 2 0.0999215405025525
2016 59 3 2 0.0994709218113112
2016 59 4 2 0.0990065019375962
2016 59 5 2 0.0986621367625787
2016 59 6 2 0.0982763324275613
2016 59 7 2 0.09781759451507
2016 59 8 2 0.09766956474507
2016 59 9 2 0.0982644552566
2016 59 10 2 0.09942899220542
2016 59 11 2 0.100582696522894
2016 59 12 2 0.101763485922762
2016 59 13 2 0.102427424853925
2016 59 14 2 0.103294082315201
2016 59 15 2 0.10406204047639
2016 59 16 2 0.104401997690158
2016 59 17 2 0.104431573127622
2016 59 18 2 0.104062137461399
2016 59 19 2 0.10327117132396
2016 59 20 2 0.102537838330149
2016 59 21 2 0.10182173586264
2016 59 22 2 0.101208878066355
2016 59 23 2 0.100717853213846
2016 60 0 2 0.100265483761285
2016 60 1 2 0.0998604543813112
2016 60 2 2 0.0993588383888288
2016 60 3 2 0.0988709196638463
2016 60 4 2 0.0983975334988113
2016 60 5 2 0.09797944070132
2016 60 6 2 0.097601053750035
2016 60 7 2 0.0973031943787938
2016 60 8 2 0.0971692684363375
2016 60 9 2 0.0977068267514863
2016 60 10 2 0.0985889726228675
2016 60 11 2 0.0999229337741525
2016 60 12 2 0.10101616790903
2016 60 13 2 0.102181975970262
2016 60 14 2 0.10296408803514
2016 60 15 2 0.103250919615227
2016 60 16 2 0.103155630776355
2016 60 17 2 0.103165905910061
2016 60 18 2 0.102808416058899
2016 60 19 2 0.10220059640764
2016 60 20 2 0.101388870387666
2016 60 21 2 0.100647831898943
2016 60 22 2 0.10009362081132
2016 60 23 2 0.0994824913413375
2016 61 0 3 0.0989167945138462
2016 61 1 3 0.09845342314382
2016 61 2 3 0.098011402080035
2016 61 3 3 0.09755584929882
2016 61 4 3 0.0971540810613025
2016 61 5 3 0.096807800397535
2016 61 6 3 0.0964598703850612
2016 61 7 3 0.0962674951950175
2016 61 8 3 0.09615885726882
2016 61 9 3 0.096802834956565
2016 61 10 3 0.09771814567278
2016 61 11 3 0.09881133035285
2016 61 12 3 0.0999577939315212
2016 61 13 3 0.101144093547719
2016 61 14 3 0.10194911395285
2016 61 15 3 0.102517858160201
2016 61 16 3 0.10285409061257
2016 61 17 3 0.102942537388908
2016 61 18 3 0.102519495818881
2016 61 19 3 0.102079919986583
2016 61 20 3 0.100971604982632
2016 61 21 3 0.100481222116346
2016 61 22 3 0.09985521251889
2016 61 23 3 0.0993864793675787
2016 62 0 3 0.0989457501101837
2016 62 1 3 0.0984353947750787
2016 62 2 3 0.09826463793889
2016 62 3 3 0.0976260659663988
2016 62 4 3 0.0972908834527537
2016 62 5 3 0.0969137647525262
2016 62 6 3 0.0965656986602187
2016 62 7 3 0.0961204401663988
2016 62 8 3 0.0959671398775963
2016 62 9 3 0.0966025954940825
2016 62 10 3 0.0976472529104375
2016 62 11 3 0.0987202411727625
2016 62 12 3 0.0998833231015125
2016 62 13 3 0.100829811336451
2016 62 14 3 0.101603506557657
2016 62 15 3 0.101985405960192
2016 62 16 3 0.102324576566478
2016 62 17 3 0.102355361525053
2016 62 18 3 0.101846804639039
2016 62 19 3 0.101423453800131
2016 62 20 3 0.100837631648855
2016 62 21 3 0.100145013883925
2016 62 22 3 0.0995088332513288
2016 62 23 3 0.0988925740326225
2016 63 0 3 0.0982519088763287
2016 63 1 3 0.0976056260189163
2016 63 2 3 0.0970652915826312
2016 63 3 3 0.0966022209413375
2016 63 4 3 0.0961355576900437
2016 63 5 3 0.0957145270451488
2016 63 6 3 0.0954893042413287
2016 63 7 3 0.0950420495576575
2016 63 8 3 0.0948572615452012
2016 63 9 3 0.0953612637327625
2016 63 10 3 0.0963479550591262
2016 63 11 3 0.0974216250253238
2016 63 12 3 0.0986332493816438
2016 63 13 3 0.0997129525427712
2016 63 14 3 0.100436562186381
2016 63 15 3 0.101050380855149
2016 63 16 3 0.101243611375315
2016 63 17 3 0.101050355830123
2016 63 18 3 0.100809797522692
2016 63 19 3 0.10029020814646
2016 63 20 3 0.0996648278225875
2016 63 21 3 0.09932496291257
2016 63 22 3 0.098821560528855
2016 63 23 3 0.0986061511825262
2016 64 0 3 0.0981792363900525
2016 64 1 3 0.09772161502132
2016 64 2 3 0.0972465618412938
2016 64 3 3 0.0968524305250437
2016 64 4 3 0.0962366185801225
2016 64 5 3 0.09580421793132
2016 64 6 3 0.0953494932150963
2016 64 7 3 0.0950286477775438
2016 64 8 3 0.094913188885175
2016 64 9 3 0.095621759081495
2016 64 10 3 0.0963053191965213
2016 64 11 3 0.097398431461705
2016 64 12 3 0.0985345027702713
2016 64 13 3 0.099541932436425
2016 64 14 3 0.100392659358977
2016 64 15 3 0.100828895596373
2016 64 16 3 0.101211024528872
2016 64 17 3 0.10101660197014
2016 64 18 3 0.100636134496442
2016 64 19 3 0.0999411654490212
2016 64 20 3 0.09899207742264
2016 64 21 3 0.0982945083738725
2016 64 22 3 0.0978128538263462
2016 64 23 3 0.0971637594101225
2016 65 0 3 0.0967565395814863
2016 65 1 3 0.0962195166437937
2016 65 2 3 0.0959717441187763
2016 65 3 3 0.0957101018988462
2016 65 4 3 0.095645119070035
2016 65 5 3 0.0954433544125612
2016 65 6 3 0.0952386436300175
2016 65 7 3 0.0949930096837675
2016 65 8 3 0.0947209662427013
2016 65 9 3 0.09516689734889
2016 65 10 3 0.0956537229276575
2016 65 11 3 0.0965780258702187
2016 65 12 3 0.0976865911516787
2016 65 13 3 0.0986566986289863
2016 65 14 3 0.0993524756075962
2016 65 15 3 0.0997712369138987
2016 65 16 3 0.0998460550925875
2016 65 17 3 0.09988703208639
2016 65 18 3 0.0995133685075875
2016 65 19 3 0.09881447484014
2016 65 20 3 0.0982985664050963
2016 65 21 3 0.097615666731355
2016 65 22 3 0.0971769078950613
2016 65 23 3 0.0968582796112763
2016 66 0 3 0.0966233447187675
2016 66 1 3 0.09635899387507
2016 66 2 3 0.0961285824438113
2016 66 3 3 0.0960051793825087
2016 66 4 3 0.0958405744787763
2016 66 5 3 0.0956861174662763
2016 66 6 3 0.0955343988537587
2016 66 7 3 0.0953004893650787
2016 66 8 3 0.0952480750450262
2016 66 9 3 0.0952508419787762
2016 66 10 3 0.0955899011276575
2016 66 11 3 0.0964477038428412
2016 66 12 3 0.097198778598925
2016 66 13 3 0.0980736876076488
2016 66 14 3 0.098644834643855
2016 66 15 3 0.0989160336226487
2016 66 16 3 0.0988473268987762
2016 66 17 3 0.098757329955105
2016 66 18 3 0.098439632120105
2016 66 19 3 0.0978490962651662
2016 66 20 3 0.0974531334512937
2016 66 21 3 0.097049137962535
2016 66 22 3 0.0966660874188375
2016 66 23 3 0.0961658723537938
2016 67 0 3 0.0956250311438638
2016 67 1 3 0.095025809933855
2016 67 2 3 0.09468979333507
2016 67 3 3 0.0943113331900262
2016 67 4 3 0.094019324725035
2016 67 5 3 0.0937812514700263
2016 67 6 3 0.09338904908257
2016 67 7 3 0.092989379515035
2016 67 8 3 0.0929268376213113
2016 67 9 3 0.0932444616414513
2016 67 10 3 0.0938907718338725
2016 67 11 3 0.0947046977702275
2016 67 12 3 0.0956721503839862
2016 67 13 3 0.09660683154389
2016 67 14 3 0.0972928882351312
2016 67 15 3 0.0975630360677538
2016 67 16 3 0.0973382051063725
2016 67 17 3 0.0970002825213813
2016 67 18 3 0.0964868792288287
2016 67 19 3 0.0959241606300787
2016 67 20 3 0.0954579080076137
2016 67 21 3 0.095037170820035
2016 67 22 3 0.0945790148263375
2016 67 23 3 0.0943113479337588
2016 68 0 3 0.0939338016738112
2016 68 1 3 0.0936321840113287
2016 68 2 3 0.0931730388125613
2016 68 3 3 0.092774277836285
2016 68 4 3 0.0922686103225963
2016 68 5 3 0.0918598083975875
2016 68 6 3 0.09151973782757
2016 68 7 3 0.0911478952988025
2016 68 8 3 0.0911133146338112
2016 68 9 3 0.0915036980889162
2016 68 10 3 0.0920241083726313
2016 68 11 3 0.0928141596715038
2016 68 12 3 0.09355920139014
2016 68 13 3 0.0939620528950525
2016 68 14 3 0.0943294385675263
2016 68 15 3 0.094657120537605
2016 68 16 3 0.0945085349238113
2016 68 17 3 0.0943497895713112
2016 68 18 3 0.0941226110025438
2016 68 19 3 0.093493233871425
2016 68 20 3 0.0928604124601312
2016 68 21 3 0.0922455690351138
2016 68 22 3 0.0916932972100613
2016 68 23 3 0.0911938338400788
2016 69 0 3 0.0908072100850962
2016 69 1 3 0.09038866864007
2016 69 2 3 0.0899820479675613
2016 69 3 3 0.0893491594353413
2016 69 4 3 0.0892013530441175
2016 69 5 3 0.0888931369888112
2016 69 6 3 0.0885131888363462
2016 69 7 3 0.0881896747625875
2016 69 8 3 0.0882237214325962
2016 69 9 3 0.0888417557378325
2016 69 10 3 -9999
2016 69 11 3 0.0905377889446637
2016 69 12 3 0.091935452541565
2016 69 13 3 0.0929935978377625
2016 69 14 3 0.0939233708339512
2016 69 15 3 0.09451346194389
2016 69 16 3 0.0946490894113813
2016 69 17 3 0.0946201589801137
2016 69 18 3 0.0942376223589163
2016 69 19 3 0.0934588146789337
2016 69 20 3 0.09271499258771
2016 69 21 3 0.0920245842938375
2016 69 22 3 0.0913838965714163
2016 69 23 3 0.09079194732007
2016 70 0 3 0.090278736895105
2016 70 1 3 0.08968068740639
2016 70 2 3 0.0893653896875787
2016 70 3 3 0.0892430055375263
2016 70 4 3 0.0890293942637937
2016 70 5 3 0.0887028135337762
2016 70 6 3 0.0882349014563287
2016 70 7 3 0.0879233076475788
2016 70 8 3 0.0879094355900525
2016 70 9 3 0.0885922309115738
2016 70 10 3 0.0893992583827538
2016 70 11 3 0.0906691537316525
2016 70 12 3 0.091921922924135
2016 70 13 3 0.0930895104289687
2016 70 14 3 0.0940373692202275
2016 70 15 3 0.0946955081876487
2016 70 16 3 0.0950126775926488
2016 70 17 3 0.0948555892363988
2016 70 18 3 0.0945476223988725
2016 70 19 3 0.0938662277951662
2016 70 20 3 0.0930449530051575
2016 70 21 3 0.09238444116889
2016 70 22 3 0.0918890621850875
2016 70 23 3 0.0913810082313375
2016 71 0 3 0.0910342271375437
2016 71 1 3 0.0906040015550525
2016 71 2 3 0.090185422651355
2016 71 3 3 0.08958076266882
2016 71 4 3 0.0891971855588287
2016 71 5 3 0.088811837238785
2016 71 6 3 0.08845698870632
2016 71 7 3 0.0881898399188025
2016 71 8 3 0.08806585211264
2016 71 9 3 0.0885741838090038
2016 71 10 3 0.0894438589528413
2016 71 11 3 0.0905691374516175
2016 71 12 3 0.091861961580315
2016 71 13 3 0.0930507198765212
2016 71 14 3 0.0940221317514512
2016 71 15 3 0.0946274737438725
2016 71 16 3 0.0948184971113988
2016 71 17 3 0.0947907362838725
2016 71 18 3 0.0944791606576837
2016 71 19 3 0.0937615293552013
2016 71 20 3 0.09308487930764
2016 71 21 3 0.0924292904926313
2016 71 22 3 0.0921860659550175
2016 71 23 3 0.0918681837662762
2016 72 0 3 0.0916282328925875
2016 72 1 3 0.0914471160825963
2016 72 2 3 0.0909983539401312
2016 72 3 3 0.0906270101525175
2016 72 4 3 0.0904576159362938
2016 72 5 3 0.090150113058785
2016 72 6 3 0.0897348653413463
2016 72 7 3 0.0894595417263112
2016 72 8 3 0.0894930315288112
2016 72 9 3 0.08985444292889
2016 72 10 3 0.0905634818277975
2016 72 11 3 0.0915735725702275
2016 72 12 3 0.092230232647605
2016 72 13 3 0.0927054995638288
2016 72 14 3 0.09315287740382
2016 72 15 3 0.0933699750800788
2016 72 16 3 0.0933290528526225
2016 72 17 3 0.0929689473463463
2016 72 18 3 0.09245052786271
2016 72 19 3 0.09166235339514
2016 72 20 3 0.0910222480288462
2016 72 21 3 0.09028121106264
2016 72 22 3 0.0895765273277012
2016 72 23 3 0.0892240666000438
2016 73 0 3 0.0887451081113463
2016 73 1 3 0.0884596695488025
2016 73 2 3 0.0881047012288025
2016 73 3 3 0.087811066418785
2016 73 4 3 0.0874187127787938
2016 73 5 3 0.0872122171887675
2016 73 6 3 0.08678064541007
2016 73 7 3 0.086470054045035
2016 73 8 3 0.0865216727713025
2016 73 9 3 0.0871226460990388
2016 73 10 3 0.08798848134035
2016 73 11 3 0.0891583661754725
2016 73 12 3 0.0902513700015213
2016 73 13 3 0.0913778752240388
2016 73 14 3 0.0922486641814513
2016 73 15 3 0.0927828885538638
2016 73 16 3 0.0929628355939075
2016 73 17 3 0.0928405963350962
2016 73 18 3 0.0925090757838288
2016 73 19 3 0.091903779142745
2016 73 20 3 0.0911493370101662
2016 73 21 3 0.0906624447738375
2016 73 22 3 0.0898749835539688
2016 73 23 3 0.0894308647038375
2016 74 0 3 0.0889287611000787
2016 74 1 3 0.088555460025105
2016 74 2 3 0.0882444945013288
2016 74 3 3 0.0880069066525263
2016 74 4 3 0.0877215483450613
2016 74 5 3 0.0873974710163287
2016 74 6 3 0.08705867289757
2016 74 7 3 0.0867232791325525
2016 74 8 3 0.0868028251200613
2016 74 9 3 0.087324698972745
2016 74 10 3 0.0881028084028588
2016 74 11 3 0.08901227458264
2016 74 12 3 0.0901523568915912
2016 74 13 3 0.0909189010089687
2016 74 14 3 0.0918017706364512
2016 74 15 3 0.0920835561701225
2016 74 16 3 0.09230379546382
2016 74 17 3 0.0921969637826487
2016 74 18 3 0.0920321753213375
2016 74 19 3 0.0916012099613462
2016 74 20 3 0.091064994893855
2016 74 21 3 0.0904669535076575
2016 74 22 3 0.0900011956712937
2016 74 23 3 0.0895769531113638
2016 75 0 3 0.0893175971875525
2016 75 1 3 0.08890756133757
2016 75 2 3 0.0884915591337938
2016 75 3 3 0.0881817523725437
2016 75 4 3 0.08775677657132
2016 75 5 3 0.0873886708000613
2016 75 6 3 0.08698968396007
2016 75 7 3 0.0865937904988375
2016 75 8 3 0.086582578887675
2016 75 9 3 0.0870717794352363
2016 75 10 3 0.0878250112589775
2016 75 11 3 0.0885548335864512
2016 75 12 3 0.0893643270440037
2016 75 13 3 0.090223392856425
2016 75 14 3 0.0906396766439075
2016 75 15 3 0.0911376203139075
2016 75 16 3 0.0913639126038725
2016 75 17 3 0.0910996451125962
2016 75 18 3 0.09080355610278
2016 75 19 3 0.090177449257605
2016 75 20 3 0.0894111827601662
2016 75 21 3 0.0886696278813725
2016 75 22 3 0.0880929699025788
2016 75 23 3 0.0875557560051312
2016 76 0 3 0.0870424710650875
2016 76 1 3 0.0865317774987937
2016 76 2 3 0.0861648186076137
2016 76 3 3 0.0855917483913725
2016 76 4 3 0.08516950506639
2016 76 5 3 0.0849008426776225
2016 76 6 3 0.08461914863382
2016 76 7 3 0.0843111853400875
2016 76 8 3 0.08437502169139
2016 76 9 3 0.0850124792552188
2016 76 10 3 0.0859720622154375
2016 76 11 3 0.0869785608377888
2016 76 12 3 0.0880006199265825
2016 76 13 3 0.08894528873021
2016 76 14 3 0.0897542521214425
2016 76 15 3 0.090278709910105
2016 76 16 3 0.0904719216002187
2016 76 17 3 0.0905752752788287
2016 76 18 3 0.0901661743751313
2016 76 19 3 0.0895210946865213
2016 76 20 3 0.0888737571038725
2016 76 21 3 0.0882037245851575
2016 76 22 3 0.0876428707863375
2016 76 23 3 0.087006479025175
2016 77 0 3 0.0865232814588375
2016 77 1 3 0.0860024301401225
2016 77 2 3 0.08558924846382
2016 77 3 3 0.0852202828475438
2016 77 4 3 0.084855096356425
2016 77 5 3 0.0843022752678762
2016 77 6 3 0.0840328386264163
2016 77 7 3 0.0836801046366437
2016 77 8 3 0.0837351554628588
2016 77 9 3 0.0843073508101662
2016 77 10 3 0.0854193194395463
2016 77 11 3 0.0865386427666263
2016 77 12 3 0.0876107515840563
2016 77 13 3 0.0886363100603413
2016 77 14 3 0.0896032489964425
2016 77 15 3 0.0901011593463375
2016 77 16 3 0.0904938505001925
2016 77 17 3 0.0904728331138725
2016 77 18 3 0.0901888679988287
2016 77 19 3 0.0897073955389163
2016 77 20 3 0.0889287640314513
2016 77 21 3 0.08821085057632
2016 77 22 3 0.08748393832389
2016 77 23 3 0.08689662057882
2016 78 0 3 0.0864966428275788
2016 78 1 3 0.0859942509200525
2016 78 2 3 0.0856591850613025
2016 78 3 3 0.0851938273013112
2016 78 4 3 0.0847707889687937
2016 78 5 3 0.084379986913785
2016 78 6 3 0.0840867934800175
2016 78 7 3 0.0839139107612937
2016 78 8 3 0.0839807636663813
2016 78 9 3 0.0846841163428587
2016 78 10 3 0.0855674788052712
2016 78 11 3 0.086684902595385
2016 78 12 3 0.0877059314501663
2016 78 13 3 0.088619862825175
2016 78 14 3 0.0894612942288988
2016 78 15 3 0.08990099415382
2016 78 16 3 0.090068474570105
2016 78 17 3 0.0900297239527538
2016 78 18 3 0.0897387717264163
2016 78 19 3 0.089200431948855
2016 78 20 3 0.08838707814903
2016 78 21 3 0.087718289748925
2016 78 22 3 0.0872452888288287
2016 78 23 3 0.0867328491213113
2016 79 0 3 0.0863598770637938
2016 79 1 3 0.085828006931355
2016 79 2 3 0.0853772961113025
2016 79 3 3 0.0847807835426225
2016 79 4 3 0.0843271226425962
2016 79 5 3 0.0836455437289425
2016 79 6 3 0.0833096834401662
2016 79 7 3 0.0831680867663025
2016 79 8 3 0.0831033873413375
2016 79 9 3 0.0837260101903063
2016 79 10 3 0.0844750077490125
2016 79 11 3 0.0854472461316262
2016 79 12 3 0.0866193585327887
2016 79 13 3 0.0876293420526925
2016 79 14 3 0.0884698155676925
2016 79 15 3 0.088996365437605
2016 79 16 3 0.089275491828855
2016 79 17 3 0.0892642803838288
2016 79 18 3 0.08891613863014
2016 79 19 3 0.08834723602146
2016 79 20 3 0.0875442512951662
2016 79 21 3 0.087038732085105
2016 79 22 3 0.0864653555751225
2016 79 23 3 0.085936196726355
2016 80 0 3 0.0853950530812937
2016 80 1 3 0.0849789871775525
2016 80 2 3 0.0845827142288025
2016 80 3 3 0.0841851539625788
2016 80 4 3 0.08388963670424
2016 80 5 3 0.08342619494882
2016 80 6 3 0.0828799419863462
2016 80 7 3 0.0825329185700613
2016 80 8 3 0.082518976285245
2016 80 9 3 0.0831017414226838
2016 80 10 3 0.0839880957290912
2016 80 11 3 0.0850214523978675
2016 80 12 3 0.085971691845245
2016 80 13 3 0.0870024381790737
2016 80 14 3 0.087843418458925
2016 80 15 3 0.0883070757614775
2016 80 16 3 0.0887266895363988
2016 80 17 3 0.0885100936990738
